id,spa,mslg_real,mslg_pred,raw_response
369,Mi vecino va diario a Alcohólicos Anónimos.,DIARIO MI VECINO IR ALCOHÓLICOS-ANÓNIMOS,MI VECINO IR DIARIO ALCOHÓLICOS-ANÓNIMOS,MI VECINO IR DIARIO ALCOHÓLICOS-ANÓNIMOS
507,Mi hermano terminó con su novia.,MI HERMANO SUYA NOVIO+MUJER SEPARAR YA,MI HERMANO TERMINAR NOVIA,MI HERMANO TERMINAR NOVIA.
312,Compré este celular ayer pero está muy corriente.,AYER ESTE CELULAR YO YA COMPRAR PERO CORRIENTE,AYER COMPRAR CELULAR ESTE PERO CORRIENTE MUCHO,AYER COMPRAR CELULAR ESTE PERO CORRIENTE MUCHO.
133,Me gustan las fresas con crema.,FRESAS CON CREMA YO GUSTAR,FRESA CREMA ME GUSTAR,FRESA CREMA ME GUSTAR
719,El año pasado viajé a Guanajuato.,AÑO-PASADO YO VIAJAR GUANAJUATO,AYER VIAJAR GUANAJUATO,AYER VIAJAR GUANAJUATO
924,Mi primo ingresó a la universidad.,MI PRIMO UNIVERSIDAD YA INGRESAR,MI PRIMO INGRESAR UNIVERSIDAD,MI PRIMO INGRESAR UNIVERSIDAD
782,Hay muchos policías en la manifestación.,MUCHOS POLICÍA HABER MANIFESTACIÓN,MANIFESTACIÓN POLICÍA MUCHO HAY,MANIFESTACIÓN POLICÍA MUCHO HAY
906,En el refrigerador hay comida caducada.,REFRIGERADOR HABER COMIDA CADUCADA,REFRIGERADOR COMIDA CADUCADA HABER,REFRIGERADOR COMIDA CADUCADA HABER
3,¿Y eso?,¿Y-ESO?,¿Y ESO?,¿Y ESO?
466,La India es el séptimo país más grande del mundo.,INDIA SÉPTIMO PAÍS MÁS GRANDE MUNDO,INDIA PAÍS SÉPTIMO GRANDE MUNDO,INDIA PAÍS SÉPTIMO GRANDE MUNDO.
597,El gobernador colocó mucha publicidad por las calles.,HOMBRE GOBERNADOR PUBLICIDAD COLOCAR COLOCAR CALLES,GOBERNADOR PUBLICIDAD MUCHO CALLE COLOCAR,GOBERNADOR PUBLICIDAD MUCHO CALLE COLOCAR
217,Pienso estudiar odontología.,ODONTOLOGÍA YO PENSAR ESTUDIAR,YO PENSAR ESTUDIAR ODONTOLOGÍA,YO PENSAR ESTUDIAR ODONTOLOGÍA
762,Ella tiene una lunar bonito.,ELLA TENER LUNAR BONITO,ELLA LUNAR BONITO TENER,ELLA LUNAR BONITO TENER
666,Yo gané el campeonato.,YO YA GANAR CAMPEONATO,YO GANAR CAMPEONATO,YO GANAR CAMPEONATO
392,Mi novio nació en Argentina.,MI NOVIO NACER LUGAR ARGENTINA,MI NOVIO NACER ARGENTINA,MI NOVIO NACER ARGENTINA.
387,¿Cómo haces la seña de apóstoles?,¿CÓMO SEÑA dm-APÓSTOLES?,¿CÓMO APÓSTOLES SEÑA HACER?,¿CÓMO APÓSTOLES SEÑA HACER?
307,"Ya tengo trabajo, estoy contento.",YO TENER TRABAJO YA CONTENTO YO,YA TENER TRABAJO CONTENTO,"YA TENER TRABAJO, CONTENTO."
502,Mi hijo reprobó el sexto de primaria.,SEXTO-Primaria MI HIJO YA REPROBAR,MI HIJO REPROBAR SEXTO PRIMARIA,MI HIJO REPROBAR SEXTO PRIMARIA.
215,Al parecer va a llover en la tarde.,LLOVER TARDE PARECE,TARDE LLOVER IR PARECER,TARDE LLOVER IR PARECER
316,"Él fue arrestado, qué feo.",YA ÉL ARRESTADO ESO FEO VERDAD,ÉL ARRESTAR QUÉ FEO,"ÉL ARRESTAR, QUÉ FEO."
372,Mi sobrino es muy alto.,MI SOBRINO ALTO,MI SOBRINO ALTO MUCHO,MI SOBRINO ALTO MUCHO
904,Las próximas vacaciones iré de viaje a Ciudad Obregón.,PRÓXIMO VACACIONES YO VIAJAR CIUDAD-OBREGÓN,PRÓXIMO VACACIÓN YO IR VIAJE CIUDAD-OBREGÓN,PRÓXIMO VACACIÓN YO IR VIAJE CIUDAD-OBREGÓN.
378,En la iglesia decimos amén.,IGLESIA NOSOTROS-DE-DOS DECIR AMÉN,IGLESIA DECIR AMÉN,IGLESIA DECIR AMÉN
292,Anoche el metro era un caos.,AYER NOCHE METRO CAOS,AYER NOCHE METRO CAOS,AYER NOCHE METRO CAOS
605,En la fábrica de Sabritas buscan personal para trabajar.,LUGAR FABRICA SABRITAS HAY TRABAJO PARA PERSONAS,FÁBRICA SABRITAS BUSCAR PERSONAL TRABAJAR,FÁBRICA SABRITAS BUSCAR PERSONAL TRABAJAR
206,Yo nado en la alberca.,ALBERCA YO NADAR,YO ALBERCA NADAR,YO ALBERCA NADAR
37,El maestro se reunió aparte con sus alumnos.,MAESTRO ALUMNOS REUNIÓN APARTE,MAESTRO ALUMNO REUNIR APARTE,MAESTRO ALUMNO REUNIR APARTE
125,Convencí a mi amigo de ir a la fiesta.,YO YA CONVENCER MI AMIGO IR FIESTA,YO MI AMIGO CONVENCER IR FIESTA,YO MI AMIGO CONVENCER IR FIESTA
417,Pinté mi puerta de color azul.,MI PUERTA COLOR AZUL YO YA PINTAR,YO PINTAR PUERTA MI AZUL,YO PINTAR PUERTA MI AZUL.
406,Austria es un país hermoso.,AUSTRÍA SU PAÍS HERMOSO,AUSTRIA PAÍS HERMOSO,AUSTRIA PAÍS HERMOSO
785,"Diario manejo mi auto, debo ponerle gasolina.",DIARIO YO MANEJAR CARRO YO DEBER PONER-GASOLINA,DIARIO YO AUTO MANEJAR GASOLINA PONER DEBER,"DIARIO YO AUTO MANEJAR, GASOLINA PONER DEBER."
823,¡El café está muy caliente!,¡CAFÉ CALIENTE!,CAFÉ CALIENTE MUCHO,CAFÉ CALIENTE MUCHO
536,"En diciembre del año pasado, mi jefe viajó a Bogotá.",AÑO-PASADO DICIEMBRE BOGOTÁ MÍ JEFE VIAJAR,DICIEMBRE PASADO MI JEFE VIAJAR BOGOTÁ,DICIEMBRE PASADO MI JEFE VIAJAR BOGOTÁ
346,Yo abandoné a mi hijo.,MI HIJO YO ABANDONAR,YO MI HIJO ABANDONAR,YO MI HIJO ABANDONAR
801,"Él desea conquistar a una mujer, pero tiene miedo de que lo abandonen.",ÉL DESEAR CONQUISTAR ELLA MUJER PERO MIEDO ELLA ABANDONAR,ÉL MUJER CONQUISTAR QUERER PERO MIEDO TENER ABANDONAR,ÉL MUJER CONQUISTAR QUERER PERO MIEDO TENER ABANDONAR.
638,Tepito es un lugar muy conocido.,TEPITO LUGAR FAMOSO,TEPITO LUGAR CONOCIDO MUCHO,TEPITO LUGAR CONOCIDO MUCHO.
844,Nos vemos en el metro chabacano a las 10 de la mañana,10 MAÑANA NOS-VEMOS METRO CHABACANO,MAÑANA DIEZ METRO CHABACANO NOSOTROS VERSE,MAÑANA DIEZ METRO CHABACANO NOSOTROS VERSE
463,Hoy es mi cumpleaños.,HOY CUMPLEAÑOS MÍ,HOY MI CUMPLEAÑOS,HOY MI CUMPLEAÑOS
