id,spa,mslg_real,mslg_pred,raw_response
859,Yo compré una Coca Cola ayer.,AYER COCA-COLA YO COMPRAR,AYER YO COCA-COLA COMPRAR,AYER YO COCA-COLA COMPRAR
570,"Mi tío vive en la frontera, en Tijuana.",FRONTERA TIJUANA MÍ TÍO VIVIR,MI TÍO FRONTERA TIJUANA VIVIR,MI TÍO FRONTERA TIJUANA VIVIR
800,"Eso es feo, parece vulgar.",ESO FEO PARECE VULGAR,ESO FEO PARECER VULGAR,ESO FEO PARECER VULGAR
783,La policia judicial nos protege.,POLICÍA AGENTE NOSOTROS PROTEGER MÍ,POLICÍA JUDICIAL PROTEGER NOSOTROS,POLICÍA JUDICIAL PROTEGER NOSOTROS
281,"Eso es muy bonito, sí me gusta.",ESO BONITO SÍ YO GUSTAR,ESO BONITO VERDAD SÍ YO GUSTAR,ESO BONITO VERDAD SÍ YO GUSTAR
379,Algunas personas son analfabetas.,ALGUNAS PERSONAS ANALFABETO,PERSONAS ALGUNAS ANALFABETAS,PERSONAS ALGUNAS ANALFABETAS
703,Ghana está en África.,ÁFRICA ADENTRO GHANA,GHANA SUYO ÁFRICA,GHANA SUYO ÁFRICA
136,La tienda más cercana está a dos cuadras.,TIENDA CERCA DOS CUADRAS,TIENDA CERCANO VERDAD DOS CUADRA ESTAR,TIENDA CERCANO VERDAD DOS CUADRA ESTAR
358,Adán es el primer hombre creado por Dios en el mundo.,ADÁN PRIMER HOMBRE MUNDO DIOS HACER,ADÁN PRIMER HOMBRE DIOS CREAR MUNDO,ADÁN PRIMER HOMBRE DIOS CREAR MUNDO
918,Mi viaje a Francia me emocionó.,YO VIAJE FRANCIA YO EMOCIONAR YA,MI VIAJE FRANCIA YO EMOCIONADO,MI VIAJE FRANCIA YO EMOCIONADO
138,La Biblioteca de México es muy grande.,MÉXICO BIBLIOTECA GRANDE,BIBLIOTECA-DE-MÉXICO GRANDE VERDAD,BIBLIOTECA-DE-MÉXICO GRANDE VERDAD
365,Le regalé un juguete a mi ahijado.,JUGUETE MI AHIJADO YO REGALAR ÉL YA,MI AHIJADO JUGUETE YO REGALAR,MI AHIJADO JUGUETE YO REGALAR
822,El calendario de la SEP termina en agosto.,SU #SEP CALENDARIO AGOSTO TERMINAR,AGOSTO CALENDARIO SEP TERMINAR,AGOSTO CALENDARIO SEP TERMINAR
624,El senador explica por qué la gasolina está cara.,SENADOR GASOLINA AUMENTAR PORQUÉ ÉL EXPLICAR,SENADOR GASOLINA CARA POR-QUÉ EXPLICAR,SENADOR GASOLINA CARA POR-QUÉ EXPLICAR
326,Aimé saltó en paracaídas.,dm-AIMÉ SALTAR PARACAIDAS,DM-AIMÉ PARACAÍDAS SALTAR,dm-AIMÉ PARACAÍDAS SALTAR
472,Es fácil aprender las letras del abecedario.,FÁCIL APRENDER LETRA ABECEDARIO,FÁCIL APRENDER LETRA ABECEDARIO,FÁCIL APRENDER LETRA ABECEDARIO
761,Nuestra cita es en Taxqueña.,NUESTRA CITA LUGAR TAXQUEÑA,NOSOTROS CITA DM-TAXQUEÑA,NOSOTROS CITA dm-TAXQUEÑA
567,"Con mucho polvo, yo estornudo mucho.",POLVO YO MUCHO ESTORNUDAR,POLVO MUCHO YO ESTORNUDAR MUCHO,POLVO MUCHO YO ESTORNUDAR MUCHO
213,El disfraz está hecho de papel,DISFRAZ HACER. PAPEL,DISFRAZ PAPEL HACER,DISFRAZ PAPEL HACER
363,Mi hermano revisa su agenda diario.,DIARIO MI HERMANO AGENDA REVISAR,DIARIO MI HERMANO REVISAR SU AGENDA,DIARIO MI HERMANO REVISAR SU AGENDA
668,MI Mí familia y yo fuimos a Celaya.,CELAYA MI FAMILIA NOSOTROS-DE-DOS YA IR,CELAYA MI FAMILIA YO NOSOTROS IR,CELAYA MI FAMILIA YO NOSOTROS IR
652,A mí no me gustan las ametralladoras.,AMETRALLADORA DIFERENTE YO NO-GUSTAR,AMETRALLADORA YO NO-GUSTAR,AMETRALLADORA YO NO-GUSTAR
479,Me mandas un mensaje de whatsapp en la noche.,NOCHE MENSAJEAR WHATSAPP TÚ MANDAR MÍ,TÚ MANDAR MÍ MENSAJE WHATSAPP NOCHE,TÚ MANDAR MÍ MENSAJE WHATSAPP NOCHE
280,A mí sí me gusta jugar boliche.,SÍ YO GUSTAR JUGAR BOLICHE,YO GUSTAR JUGAR BOLICHE VERDAD,YO GUSTAR JUGAR BOLICHE VERDAD
857,Juan Gabriel nació en Ciudad Juárez.,dm-JUAN GABRIEL NACER CIUDAD JUÁREZ,ANTES DM-JUAN-GABRIEL NACER CIUDAD-JUÁREZ,ANTES dm-JUAN-GABRIEL NACER CIUDAD-JUÁREZ
811,Yo limpié la azotea de la casa.,CASA AZOTEAarriba YO LIMPIAR YA,YO AZOTEA CASA LIMPIAR,YO AZOTEA CASA LIMPIAR
696,Ayer fui a la galería.,AYER YO YA IR GALERÍA,AYER YO IR GALERÍA,AYER YO IR GALERÍA
916,Mi familia siempre dona a Teletón.,SIEMPRE MI FAMILIA TELETÓN DONAR DONAR,SIEMPRE MI FAMILIA DONAR TELETÓN,SIEMPRE MI FAMILIA DONAR TELETÓN
239,Necesito papel para absorber el agua.,YO NECESITAR PAPEL PARA AGUA ABSORBER,PAPEL YO NECESITAR PARA AGUA ABSORBER,PAPEL YO NECESITAR PARA AGUA ABSORBER
369,Mi vecino va diario a Alcohólicos Anónimos.,DIARIO MI VECINO IR ALCOHÓLICOS-ANÓNIMOS,MI VECINO DIARIO IR ALCOHÓLICOS-ANÓNIMOS,MI VECINO DIARIO IR ALCOHÓLICOS-ANÓNIMOS
507,Mi hermano terminó con su novia.,MI HERMANO SUYA NOVIO+MUJER SEPARAR YA,MI HERMANO TERMINAR SU NOVIO+MUJER,MI HERMANO TERMINAR SU NOVIO+MUJER
312,Compré este celular ayer pero está muy corriente.,AYER ESTE CELULAR YO YA COMPRAR PERO CORRIENTE,AYER CELULAR ESTE YO COMPRAR PERO CORRIENTE VERDAD,AYER CELULAR ESTE YO COMPRAR PERO CORRIENTE VERDAD
133,Me gustan las fresas con crema.,FRESAS CON CREMA YO GUSTAR,FRESA CREMA YO GUSTAR,FRESA CREMA YO GUSTAR
719,El año pasado viajé a Guanajuato.,AÑO-PASADO YO VIAJAR GUANAJUATO,AÑO-PASADO YO VIAJAR GUANAJUATO,AÑO-PASADO YO VIAJAR GUANAJUATO
924,Mi primo ingresó a la universidad.,MI PRIMO UNIVERSIDAD YA INGRESAR,MI PRIMO UNIVERSIDAD INGRESAR,MI PRIMO UNIVERSIDAD INGRESAR
782,Hay muchos policías en la manifestación.,MUCHOS POLICÍA HABER MANIFESTACIÓN,MANIFESTACIÓN POLICÍA HABER MUCHO,MANIFESTACIÓN POLICÍA HABER MUCHO
906,En el refrigerador hay comida caducada.,REFRIGERADOR HABER COMIDA CADUCADA,REFRIGERADOR COMIDA CADUCADA HABER,REFRIGERADOR COMIDA CADUCADA HABER
3,¿Y eso?,¿Y-ESO?,¿ESO?,¿ESO?
466,La India es el séptimo país más grande del mundo.,INDIA SÉPTIMO PAÍS MÁS GRANDE MUNDO,INDIA SÉPTIMO PAÍS MÁS GRANDE MUNDO,INDIA SÉPTIMO PAÍS MÁS GRANDE MUNDO
597,El gobernador colocó mucha publicidad por las calles.,HOMBRE GOBERNADOR PUBLICIDAD COLOCAR COLOCAR CALLES,GOBERNADOR CALLE PUBLICIDAD MUCHO PONER,GOBERNADOR CALLE PUBLICIDAD MUCHO PONER
217,Pienso estudiar odontología.,ODONTOLOGÍA YO PENSAR ESTUDIAR,ODONTOLOGÍA YO PENSAR ESTUDIAR,ODONTOLOGÍA YO PENSAR ESTUDIAR
762,Ella tiene una lunar bonito.,ELLA TENER LUNAR BONITO,ELLA LUNAR BONITO,ELLA LUNAR BONITO
666,Yo gané el campeonato.,YO YA GANAR CAMPEONATO,YO CAMPEONATO GANAR,YO CAMPEONATO GANAR
392,Mi novio nació en Argentina.,MI NOVIO NACER LUGAR ARGENTINA,MI NOVIO ARGENTINA NACER,MI NOVIO ARGENTINA NACER
387,¿Cómo haces la seña de apóstoles?,¿CÓMO SEÑA dm-APÓSTOLES?,¿CÓMO TÚ HACER SEÑA APÓSTOLES?,¿CÓMO TÚ HACER SEÑA APÓSTOLES?
307,"Ya tengo trabajo, estoy contento.",YO TENER TRABAJO YA CONTENTO YO,YO TRABAJO YA TENER YO CONTENTO,YO TRABAJO YA TENER YO CONTENTO
502,Mi hijo reprobó el sexto de primaria.,SEXTO-Primaria MI HIJO YA REPROBAR,MI HIJO SEXTO PRIMARIA REPROBAR,MI HIJO SEXTO PRIMARIA REPROBAR
215,Al parecer va a llover en la tarde.,LLOVER TARDE PARECE,PARECER LLOVER TARDE,PARECER LLOVER TARDE
316,"Él fue arrestado, qué feo.",YA ÉL ARRESTADO ESO FEO VERDAD,YA ÉL ARRESTAR ESO ¡FEO!,YA ÉL ARRESTAR ESO ¡FEO!
372,Mi sobrino es muy alto.,MI SOBRINO ALTO,MI SOBRINO ALTO VERDAD,MI SOBRINO ALTO VERDAD
904,Las próximas vacaciones iré de viaje a Ciudad Obregón.,PRÓXIMO VACACIONES YO VIAJAR CIUDAD-OBREGÓN,PRÓXIMO VACACIÓN YO VIAJAR CIUDAD OBREGÓN,PRÓXIMO VACACIÓN YO VIAJAR CIUDAD OBREGÓN
378,En la iglesia decimos amén.,IGLESIA NOSOTROS-DE-DOS DECIR AMÉN,IGLESIA NOSOTROS DECIR AMÉN,IGLESIA NOSOTROS DECIR AMÉN
292,Anoche el metro era un caos.,AYER NOCHE METRO CAOS,ANOCHE METRO CAOS,ANOCHE METRO CAOS
605,En la fábrica de Sabritas buscan personal para trabajar.,LUGAR FABRICA SABRITAS HAY TRABAJO PARA PERSONAS,FÁBRICA DM-SABRITAS PERSONAL BUSCAR TRABAJAR,FÁBRICA dm-SABRITAS PERSONAL BUSCAR TRABAJAR
206,Yo nado en la alberca.,ALBERCA YO NADAR,YO NADAR ALBERCA,YO NADAR ALBERCA
37,El maestro se reunió aparte con sus alumnos.,MAESTRO ALUMNOS REUNIÓN APARTE,MAESTRO APARTE REUNIR SU ALUMNO,MAESTRO APARTE REUNIR SU ALUMNO
125,Convencí a mi amigo de ir a la fiesta.,YO YA CONVENCER MI AMIGO IR FIESTA,YO CONVENCER MI AMIGO+HOMBRE FIESTA IR,YO CONVENCER MI AMIGO+HOMBRE FIESTA IR
417,Pinté mi puerta de color azul.,MI PUERTA COLOR AZUL YO YA PINTAR,YO MI PUERTA COLOR AZUL PINTAR,YO MI PUERTA COLOR AZUL PINTAR
406,Austria es un país hermoso.,AUSTRÍA SU PAÍS HERMOSO,AUSTRIA PAÍS HERMOSO,AUSTRIA PAÍS HERMOSO
785,"Diario manejo mi auto, debo ponerle gasolina.",DIARIO YO MANEJAR CARRO YO DEBER PONER-GASOLINA,DIARIO MI AUTOMÓVIL YO MANEJAR YO DEBER GASOLINA PONER,DIARIO MI AUTOMÓVIL YO MANEJAR YO DEBER GASOLINA PONER
823,¡El café está muy caliente!,¡CAFÉ CALIENTE!,CAFÉ CALIENTE VERDAD,CAFÉ CALIENTE VERDAD
536,"En diciembre del año pasado, mi jefe viajó a Bogotá.",AÑO-PASADO DICIEMBRE BOGOTÁ MÍ JEFE VIAJAR,DICIEMBRE PASADO MI JEFE BOGOTÁ VIAJAR,DICIEMBRE PASADO MI JEFE BOGOTÁ VIAJAR
346,Yo abandoné a mi hijo.,MI HIJO YO ABANDONAR,YO MI HIJO ABANDONAR,YO MI HIJO ABANDONAR
801,"Él desea conquistar a una mujer, pero tiene miedo de que lo abandonen.",ÉL DESEAR CONQUISTAR ELLA MUJER PERO MIEDO ELLA ABANDONAR,ÉL QUERER CONQUISTAR MUJER PERO ÉL MIEDO ABANDONAR,ÉL QUERER CONQUISTAR MUJER PERO ÉL MIEDO ABANDONAR
638,Tepito es un lugar muy conocido.,TEPITO LUGAR FAMOSO,TEPITO LUGAR CONOCIDO VERDAD,TEPITO LUGAR CONOCIDO VERDAD
844,Nos vemos en el metro chabacano a las 10 de la mañana,10 MAÑANA NOS-VEMOS METRO CHABACANO,MAÑANA DIEZ METRO DM-CHABACANO NOSOTROS VERNOS,MAÑANA DIEZ METRO dm-CHABACANO NOSOTROS VERNOS
463,Hoy es mi cumpleaños.,HOY CUMPLEAÑOS MÍ,HOY MI CUMPLEAÑOS,HOY MI CUMPLEAÑOS
