id,spa,mslg_real,mslg_pred,raw_response
570,"Mi tío vive en la frontera, en Tijuana.",FRONTERA TIJUANA MÍ TÍO VIVIR,MI TÍO TIJUANA FRONTERA VIVIR,MI TÍO TIJUANA FRONTERA VIVIR
800,"Eso es feo, parece vulgar.",ESO FEO PARECE VULGAR,ESE FEO VULGAR PARECER,ESE FEO VULGAR PARECER
783,La policia judicial nos protege.,POLICÍA AGENTE NOSOTROS PROTEGER MÍ,POLICÍA JUDICIAL NOSOTROS PROTEGER,POLICÍA JUDICIAL NOSOTROS PROTEGER
281,"Eso es muy bonito, sí me gusta.",ESO BONITO SÍ YO GUSTAR,ESE BONITO SÍ YO GUSTAR,ESE BONITO SÍ YO GUSTAR
379,Algunas personas son analfabetas.,ALGUNAS PERSONAS ANALFABETO,ALGUIEN ANALFABETA,ALGUIEN ANALFABETA
703,Ghana está en África.,ÁFRICA ADENTRO GHANA,GHANA SUYO ÁFRICA,GHANA SUYO ÁFRICA
136,La tienda más cercana está a dos cuadras.,TIENDA CERCA DOS CUADRAS,TIENDA CERCANO DOS CUADRA LUGAR,TIENDA CERCANO DOS CUADRA LUGAR
358,Adán es el primer hombre creado por Dios en el mundo.,ADÁN PRIMER HOMBRE MUNDO DIOS HACER,ADÁN PRIMER HOMBRE DIOS CREAR MUNDO,ADÁN PRIMER HOMBRE DIOS CREAR MUNDO
918,Mi viaje a Francia me emocionó.,YO VIAJE FRANCIA YO EMOCIONAR YA,MI VIAJE FRANCIA YO EMOCIONADO YA,MI VIAJE FRANCIA YO EMOCIONADO YA
138,La Biblioteca de México es muy grande.,MÉXICO BIBLIOTECA GRANDE,BIBLIOTECA MÉXICO GRANDE,BIBLIOTECA MÉXICO GRANDE
365,Le regalé un juguete a mi ahijado.,JUGUETE MI AHIJADO YO REGALAR ÉL YA,MI AHIJADO JUGUETE YO YA REGALAR,MI AHIJADO JUGUETE YO YA REGALAR
822,El calendario de la SEP termina en agosto.,SU #SEP CALENDARIO AGOSTO TERMINAR,AGOSTO CALENDARIO SEP TERMINAR,AGOSTO CALENDARIO #SEP TERMINAR
624,El senador explica por qué la gasolina está cara.,SENADOR GASOLINA AUMENTAR PORQUÉ ÉL EXPLICAR,SENADOR GASOLINA CARA PORQUÉ ÉL EXPLICAR,SENADOR GASOLINA CARA PORQUÉ ÉL EXPLICAR
326,Aimé saltó en paracaídas.,dm-AIMÉ SALTAR PARACAIDAS,PARACAÍDAS DM-AIMÉ SALTAR YA,PARACAÍDAS dm-AIMÉ SALTAR YA
472,Es fácil aprender las letras del abecedario.,FÁCIL APRENDER LETRA ABECEDARIO,ABECEDARIO LETRA FÁCIL APRENDER,ABECEDARIO LETRA FÁCIL APRENDER
761,Nuestra cita es en Taxqueña.,NUESTRA CITA LUGAR TAXQUEÑA,TAXQUEÑA NUESTRO CITA,TAXQUEÑA NUESTRO CITA
567,"Con mucho polvo, yo estornudo mucho.",POLVO YO MUCHO ESTORNUDAR,CON MUCHO POLVO YO ESTORNUDAR MUCHO,CON MUCHO POLVO YO ESTORNUDAR MUCHO
213,El disfraz está hecho de papel,DISFRAZ HACER. PAPEL,DISFRAZ PAPEL HECHO,DISFRAZ PAPEL HECHO
363,Mi hermano revisa su agenda diario.,DIARIO MI HERMANO AGENDA REVISAR,DIARIO MI HERMANO REVISAR SU AGENDA,DIARIO MI HERMANO REVISAR SU AGENDA
668,MI Mí familia y yo fuimos a Celaya.,CELAYA MI FAMILIA NOSOTROS-DE-DOS YA IR,CELAYA FAMILIA MI NOSOTROS-DE-DOS IR,CELAYA FAMILIA MI NOSOTROS-DE-DOS IR
652,A mí no me gustan las ametralladoras.,AMETRALLADORA DIFERENTE YO NO-GUSTAR,A-MÍ NO-GUSTAR AMETRALLADORA,A-MÍ NO-GUSTAR AMETRALLADORA
479,Me mandas un mensaje de whatsapp en la noche.,NOCHE MENSAJEAR WHATSAPP TÚ MANDAR MÍ,NOCHE WHATSAPP MENSAJE TÚ MANDAR MÍ,NOCHE WHATSAPP MENSAJE TÚ MANDAR MÍ
280,A mí sí me gusta jugar boliche.,SÍ YO GUSTAR JUGAR BOLICHE,YO GUSTAR JUGAR BOLICHE,YO GUSTAR JUGAR BOLICHE
857,Juan Gabriel nació en Ciudad Juárez.,dm-JUAN GABRIEL NACER CIUDAD JUÁREZ,DM-JUAN-GABRIEL CIUDAD-JUÁREZ NACER,dm-JUAN-GABRIEL CIUDAD-JUÁREZ NACER
811,Yo limpié la azotea de la casa.,CASA AZOTEAarriba YO LIMPIAR YA,HOY AZOTEA CASA YO YA LIMPIAR,HOY AZOTEA CASA YO YA LIMPIAR
696,Ayer fui a la galería.,AYER YO YA IR GALERÍA,AYER GALERÍA YO IR,AYER GALERÍA YO IR
916,Mi familia siempre dona a Teletón.,SIEMPRE MI FAMILIA TELETÓN DONAR DONAR,SIEMPRE TELETÓN MI FAMILIA DONAR,SIEMPRE TELETÓN MI FAMILIA DONAR
239,Necesito papel para absorber el agua.,YO NECESITAR PAPEL PARA AGUA ABSORBER,PAPEL PARA AGUA ABSORBER YO NECESITAR,PAPEL PARA AGUA ABSORBER YO NECESITAR
369,Mi vecino va diario a Alcohólicos Anónimos.,DIARIO MI VECINO IR ALCOHÓLICOS-ANÓNIMOS,DIARIO ALCOHÓLICOS ANÓNIMOS MI VECINO IR,DIARIO ALCOHÓLICOS ANÓNIMOS MI VECINO IR
507,Mi hermano terminó con su novia.,MI HERMANO SUYA NOVIO+MUJER SEPARAR YA,MI HERMANO SUYO NOVIO+MUJER TERMINAR-COMO-AMIGOS,MI HERMANO SUYO NOVIO+MUJER TERMINAR-COMO-AMIGOS
312,Compré este celular ayer pero está muy corriente.,AYER ESTE CELULAR YO YA COMPRAR PERO CORRIENTE,AYER CELULAR ESTE YO COMPRAR CORRIENTE,AYER CELULAR ESTE YO COMPRAR CORRIENTE
133,Me gustan las fresas con crema.,FRESAS CON CREMA YO GUSTAR,FRESAS CON CREMA YO GUSTAR,FRESAS CON CREMA YO GUSTAR
719,El año pasado viajé a Guanajuato.,AÑO-PASADO YO VIAJAR GUANAJUATO,AÑO-PASADO GUANAJUATO YO VIAJAR,AÑO-PASADO GUANAJUATO YO VIAJAR
924,Mi primo ingresó a la universidad.,MI PRIMO UNIVERSIDAD YA INGRESAR,MI PRIMO UNIVERSIDAD ÉL INGRESAR,MI PRIMO UNIVERSIDAD ÉL INGRESAR
782,Hay muchos policías en la manifestación.,MUCHOS POLICÍA HABER MANIFESTACIÓN,MANIFESTACIÓN MUCHO POLICÍA HABER,MANIFESTACIÓN MUCHO POLICÍA HABER
906,En el refrigerador hay comida caducada.,REFRIGERADOR HABER COMIDA CADUCADA,REFRIGERADOR COMIDA CADUCADA HABER,REFRIGERADOR COMIDA CADUCADA HABER
3,¿Y eso?,¿Y-ESO?,¿ESO QUÉ?,¿ESO QUÉ?
466,La India es el séptimo país más grande del mundo.,INDIA SÉPTIMO PAÍS MÁS GRANDE MUNDO,INDIA SÉPTIMO PAÍS GRANDE MUNDO,INDIA SÉPTIMO PAÍS GRANDE MUNDO
597,El gobernador colocó mucha publicidad por las calles.,HOMBRE GOBERNADOR PUBLICIDAD COLOCAR COLOCAR CALLES,CALLE PUBLICIDAD MUCHO GOBERNADOR COLOCAR COLOCAR,CALLE PUBLICIDAD MUCHO GOBERNADOR COLOCAR COLOCAR
217,Pienso estudiar odontología.,ODONTOLOGÍA YO PENSAR ESTUDIAR,ODONTOLOGÍA YO QUERER ESTUDIAR,ODONTOLOGÍA YO QUERER ESTUDIAR
762,Ella tiene una lunar bonito.,ELLA TENER LUNAR BONITO,ELLA TENER LUNAR BONITO,ELLA TENER LUNAR BONITO
666,Yo gané el campeonato.,YO YA GANAR CAMPEONATO,YO CAMPEONATO GANAR YA,YO CAMPEONATO GANAR YA
392,Mi novio nació en Argentina.,MI NOVIO NACER LUGAR ARGENTINA,MI NOVIO ARGENTINA NACER,MI NOVIO ARGENTINA NACER
387,¿Cómo haces la seña de apóstoles?,¿CÓMO SEÑA dm-APÓSTOLES?,¿CÓMO APÓSTOL SEÑA TÚ HACER?,¿CÓMO APÓSTOL SEÑA TÚ HACER?
307,"Ya tengo trabajo, estoy contento.",YO TENER TRABAJO YA CONTENTO YO,YO YA TENER TRABAJO YO CONTENTO,YO YA TENER TRABAJO YO CONTENTO
502,Mi hijo reprobó el sexto de primaria.,SEXTO-Primaria MI HIJO YA REPROBAR,MI HIJO SEXTO-PRIMARIA REPROBAR,MI HIJO SEXTO-Primaria REPROBAR
215,Al parecer va a llover en la tarde.,LLOVER TARDE PARECE,TARDE LLUVIA PARECER IR,TARDE LLUVIA PARECER IR
316,"Él fue arrestado, qué feo.",YA ÉL ARRESTADO ESO FEO VERDAD,ÉL YA ARRESTAR ESO ¡FEO!,ÉL YA ARRESTAR ESO ¡FEO!
372,Mi sobrino es muy alto.,MI SOBRINO ALTO,MI SOBRINO ALTO,MI SOBRINO ALTO
904,Las próximas vacaciones iré de viaje a Ciudad Obregón.,PRÓXIMO VACACIONES YO VIAJAR CIUDAD-OBREGÓN,PRÓXIMO VACACIONES CIUDAD-OBREGÓN YO VIAJAR IR,PRÓXIMO VACACIONES CIUDAD-OBREGÓN YO VIAJAR IR
378,En la iglesia decimos amén.,IGLESIA NOSOTROS-DE-DOS DECIR AMÉN,IGLESIA NOSOTROS DECIR AMÉN,IGLESIA NOSOTROS DECIR AMÉN
292,Anoche el metro era un caos.,AYER NOCHE METRO CAOS,ANOCHE METRO CAOS,ANOCHE METRO CAOS
605,En la fábrica de Sabritas buscan personal para trabajar.,LUGAR FABRICA SABRITAS HAY TRABAJO PARA PERSONAS,FÁBRICA SABRITAS PERSONAL BUSCAR TRABAJAR,FÁBRICA SABRITAS PERSONAL BUSCAR TRABAJAR
206,Yo nado en la alberca.,ALBERCA YO NADAR,YO NADO ALBERCA,YO NADO ALBERCA
37,El maestro se reunió aparte con sus alumnos.,MAESTRO ALUMNOS REUNIÓN APARTE,MAESTRO SU ALUMNO ALUMNO APARTE REUNIR,MAESTRO SU ALUMNO ALUMNO APARTE REUNIR
125,Convencí a mi amigo de ir a la fiesta.,YO YA CONVENCER MI AMIGO IR FIESTA,FIESTA MI AMIGO ÉL IR YO YA CONVENCER,FIESTA MI AMIGO ÉL IR YO YA CONVENCER
417,Pinté mi puerta de color azul.,MI PUERTA COLOR AZUL YO YA PINTAR,MI PUERTA COLOR AZUL YO YA PINTAR,MI PUERTA COLOR AZUL YO YA PINTAR
406,Austria es un país hermoso.,AUSTRÍA SU PAÍS HERMOSO,AUSTRIA PAÍS HERMOSO,AUSTRIA PAÍS HERMOSO
785,"Diario manejo mi auto, debo ponerle gasolina.",DIARIO YO MANEJAR CARRO YO DEBER PONER-GASOLINA,DIARIO MI AUTO YO MANEJAR GASOLINA YO DEBER PONER,DIARIO MI AUTO YO MANEJAR GASOLINA YO DEBER PONER
823,¡El café está muy caliente!,¡CAFÉ CALIENTE!,¡CAFÉ CALIENTE MUCHO!,¡CAFÉ CALIENTE MUCHO!
536,"En diciembre del año pasado, mi jefe viajó a Bogotá.",AÑO-PASADO DICIEMBRE BOGOTÁ MÍ JEFE VIAJAR,DICIEMBRE AÑO-PASADO BOGOTÁ MI JEFE VIAJAR YA,DICIEMBRE AÑO-PASADO BOGOTÁ MI JEFE VIAJAR YA
346,Yo abandoné a mi hijo.,MI HIJO YO ABANDONAR,YO HIJO ABANDONAR YA,YO HIJO ABANDONAR YA
801,"Él desea conquistar a una mujer, pero tiene miedo de que lo abandonen.",ÉL DESEAR CONQUISTAR ELLA MUJER PERO MIEDO ELLA ABANDONAR,ÉL QUERER CONQUISTAR MUJER PERO MIEDO TENER ABANDONO,ÉL QUERER CONQUISTAR MUJER PERO MIEDO TENER ABANDONO
638,Tepito es un lugar muy conocido.,TEPITO LUGAR FAMOSO,TEPITO LUGAR FAMOSO,TEPITO LUGAR FAMOSO
844,Nos vemos en el metro chabacano a las 10 de la mañana,10 MAÑANA NOS-VEMOS METRO CHABACANO,MAÑANA DIEZ METRO CHABACANO NOSOTROS-DE-DOS NOS-VEMOS,MAÑANA DIEZ METRO CHABACANO NOSOTROS-DE-DOS NOS-VEMOS
463,Hoy es mi cumpleaños.,HOY CUMPLEAÑOS MÍ,HOY MI CUMPLEAÑOS,HOY MI CUMPLEAÑOS
